@RELATION evaluation_times

@ATTRIBUTE train_size REAL
@ATTRIBUTE fit_time INTEGER
@ATTRIBUTE score_time INTEGER
@ATTRIBUTE dataset_name {d0_speeddating, d1_mammography, d2_iris, d3_climate-model-simulation-crashes, d4_diabetes, d5_ilpd, d6_kc2, d7_steel-plates-fault, d8_segment, d9_hepatitis, d10_ringnorm, d11_credit-g}
@ATTRIBUTE estimator_name {e0_ExtraTreesClassifier, e1_RandomForestClassifier, e2_DecisionTreeClassifier, e3_AdaBoostClassifier, e4_GaussianNB, e5_KNeighborsClassifier, e6_SVC, e7_GaussianProcessClassifier, e8_MLPClassifier, e9_Perceptron}
@ATTRIBUTE repetition {r0, r1}
@ATTRIBUTE split {train, test0, test1}

@DATA
0.6,'0 days 00:00:00.002927','0 days 00:00:00.000366',d11_credit-g,e2_DecisionTreeClassifier,r1,train
0.6,'0 days 00:00:00.002927','0 days 00:00:00.000235',d11_credit-g,e2_DecisionTreeClassifier,r1,test0
0.6,'0 days 00:00:00.002927','0 days 00:00:00.000229',d11_credit-g,e2_DecisionTreeClassifier,r1,test1
0.6,'0 days 00:00:00.067205','0 days 00:00:00.007312',d11_credit-g,e3_AdaBoostClassifier,r0,train
0.6,'0 days 00:00:00.067205','0 days 00:00:00.004801',d11_credit-g,e3_AdaBoostClassifier,r0,test0
0.6,'0 days 00:00:00.067205','0 days 00:00:00.005342',d11_credit-g,e3_AdaBoostClassifier,r0,test1
0.6,'0 days 00:00:00.075660','0 days 00:00:00.007283',d11_credit-g,e3_AdaBoostClassifier,r1,train
0.6,'0 days 00:00:00.075660','0 days 00:00:00.004830',d11_credit-g,e3_AdaBoostClassifier,r1,test0
0.6,'0 days 00:00:00.075660','0 days 00:00:00.004910',d11_credit-g,e3_AdaBoostClassifier,r1,test1
0.6,'0 days 00:00:00.000844','0 days 00:00:00.000387',d11_credit-g,e4_GaussianNB,r0,train
0.6,'0 days 00:00:00.000844','0 days 00:00:00.000490',d11_credit-g,e4_GaussianNB,r0,test0
0.6,'0 days 00:00:00.000844','0 days 00:00:00.000326',d11_credit-g,e4_GaussianNB,r0,test1
0.6,'0 days 00:00:00.000793','0 days 00:00:00.000375',d11_credit-g,e4_GaussianNB,r1,train
0.6,'0 days 00:00:00.000793','0 days 00:00:00.000323',d11_credit-g,e4_GaussianNB,r1,test0
0.6,'0 days 00:00:00.000793','0 days 00:00:00.000323',d11_credit-g,e4_GaussianNB,r1,test1
0.6,'0 days 00:00:00.000762','0 days 00:00:00.003976',d11_credit-g,e5_KNeighborsClassifier,r0,train
0.6,'0 days 00:00:00.000762','0 days 00:00:00.001369',d11_credit-g,e5_KNeighborsClassifier,r0,test0
0.6,'0 days 00:00:00.000762','0 days 00:00:00.001323',d11_credit-g,e5_KNeighborsClassifier,r0,test1
0.6,'0 days 00:00:00.000755','0 days 00:00:00.002810',d11_credit-g,e5_KNeighborsClassifier,r1,train
0.6,'0 days 00:00:00.000755','0 days 00:00:00.002208',d11_credit-g,e5_KNeighborsClassifier,r1,test0
0.6,'0 days 00:00:00.000755','0 days 00:00:00.001515',d11_credit-g,e5_KNeighborsClassifier,r1,test1
0.6,'0 days 00:00:00.018338','0 days 00:00:00.013931',d11_credit-g,e6_SVC,r0,train
0.6,'0 days 00:00:00.018338','0 days 00:00:00.004552',d11_credit-g,e6_SVC,r0,test0
0.6,'0 days 00:00:00.018338','0 days 00:00:00.004760',d11_credit-g,e6_SVC,r0,test1
0.6,'0 days 00:00:00.019614','0 days 00:00:00.013045',d11_credit-g,e6_SVC,r1,train
0.6,'0 days 00:00:00.019614','0 days 00:00:00.006379',d11_credit-g,e6_SVC,r1,test0
0.6,'0 days 00:00:00.019614','0 days 00:00:00.004798',d11_credit-g,e6_SVC,r1,test1
0.6,'0 days 00:00:00.168690','0 days 00:00:00.024613',d11_credit-g,e7_GaussianProcessClassifier,r0,train
0.6,'0 days 00:00:00.168690','0 days 00:00:00.016176',d11_credit-g,e7_GaussianProcessClassifier,r0,test0
0.6,'0 days 00:00:00.168690','0 days 00:00:00.006783',d11_credit-g,e7_GaussianProcessClassifier,r0,test1
0.6,'0 days 00:00:00.259619','0 days 00:00:00.026893',d11_credit-g,e7_GaussianProcessClassifier,r1,train
0.6,'0 days 00:00:00.259619','0 days 00:00:00.007523',d11_credit-g,e7_GaussianProcessClassifier,r1,test0
0.6,'0 days 00:00:00.259619','0 days 00:00:00.007836',d11_credit-g,e7_GaussianProcessClassifier,r1,test1
0.6,'0 days 00:00:00.137728','0 days 00:00:00.001250',d11_credit-g,e8_MLPClassifier,r0,train
0.6,'0 days 00:00:00.137728','0 days 00:00:00.002549',d11_credit-g,e8_MLPClassifier,r0,test0
0.6,'0 days 00:00:00.137728','0 days 00:00:00.002312',d11_credit-g,e8_MLPClassifier,r0,test1
0.6,'0 days 00:00:00.059423','0 days 00:00:00.000964',d11_credit-g,e8_MLPClassifier,r1,train
0.6,'0 days 00:00:00.059423','0 days 00:00:00.000697',d11_credit-g,e8_MLPClassifier,r1,test0
0.6,'0 days 00:00:00.059423','0 days 00:00:00.000714',d11_credit-g,e8_MLPClassifier,r1,test1
0.6,'0 days 00:00:00.001346','0 days 00:00:00.000348',d11_credit-g,e9_Perceptron,r0,train
0.6,'0 days 00:00:00.001346','0 days 00:00:00.000547',d11_credit-g,e9_Perceptron,r0,test0
0.6,'0 days 00:00:00.001346','0 days 00:00:00.000276',d11_credit-g,e9_Perceptron,r0,test1
0.6,'0 days 00:00:00.000993','0 days 00:00:00.000321',d11_credit-g,e9_Perceptron,r1,train
0.6,'0 days 00:00:00.000993','0 days 00:00:00.000330',d11_credit-g,e9_Perceptron,r1,test0
0.6,'0 days 00:00:00.000993','0 days 00:00:00.000294',d11_credit-g,e9_Perceptron,r1,test1
% 
% 
% 
